feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12
903,86.61193221712757,C,891,89.16538772027269,B,759,97.26481731171357,B,956,66.83010891911057,A
790,88.62681276985695,A,323,72.42440020863839,B,893,36.791851906934184,D,84,79.52257231388889,B
586,5.448609792819897,D,261,18.04715195709651,D,102,22.838414839781397,C,294,6.772974004130155,B
999,17.640967949944553,C,612,27.04076390526006,A,726,8.740867439104413,A,131,57.64009279473556,C
437,12.629722087013041,D,700,54.73818991722427,D,139,83.85616547279007,D,970,89.32694221137994,A
975,18.789616370479,C,399,13.368877379703743,A,388,87.19593499212945,D,988,37.93925493795585,B
207,97.04858470632098,D,337,78.75145864209253,D,698,45.59673932139147,A,467,19.95673582560372,C
388,55.61386963025519,C,300,79.32621275602024,A,992,54.69936337757148,D,891,7.8136700370842425,C
480,47.34312665503776,D,119,30.793949876853087,D,680,74.24230334631615,A,465,94.0380339636491,C
791,98.462269936169,B,558,7.911883492306801,D,489,38.209410946171324,C,108,1.3758769586198438,D
887,56.138656856212805,D,413,98.89589846412387,A,58,20.947524453633743,C,565,79.40876191670759,D
838,66.45067480720694,C,580,25.82215904518816,B,631,12.353617505827609,B,428,27.183455180007684,C
984,33.94428405886884,D,384,7.688306480417161,D,88,24.288878960489356,C,383,25.00204391438456,B
340,38.82937158644234,A,480,33.66653097897202,A,122,64.88806864143021,A,791,16.596441646686706,B
869,59.84652899709823,D,305,96.93132295525501,A,994,35.42081805427896,C,540,20.18413783696094,A
340,7.908792616046011,D,683,79.4998336624475,B,244,86.90263003945459,C,347,51.891233604187605,B
204,26.332405718432742,D,870,48.552974901204195,B,67,9.666901984195835,A,160,87.67422901547506,C
161,20.484363196570403,A,196,31.227711750842346,B,294,42.22062085156806,A,230,37.38448896641902,A
540,2.5734459208603564,A,333,42.907303756199404,B,130,26.439280537901634,C,204,74.81093989927807,A
392,54.15322578152177,A,20,2.7191952148335727,D,855,88.8819882065259,D,532,25.41860751830478,B
769,56.544231112864026,B,623,72.11867766269225,D,40,80.81515589382026,C,390,90.50765964498491,A
677,39.009983080688635,A,658,10.864782883632476,C,212,98.4465430951195,A,771,91.47881636260414,B
575,27.604019477014297,B,704,52.38472011055641,D,56,12.80801098952137,A,3,11.717374315059267,C
534,65.55392772346785,D,433,57.0186602333944,C,712,78.4421182248678,D,791,84.04290316972293,C
70,14.331256977061232,B,883,1.167287655927095,C,291,13.460297220105062,D,329,70.48742097091024,B
893,52.34288813189807,D,426,98.00798397176571,D,817,16.347333914727635,C,33,39.99009923509497,D
405,77.03932459525137,B,229,30.911764731199774,C,619,4.879930281007444,C,932,83.64280871615684,C
608,17.26550041129476,A,524,8.645200848219467,B,707,47.00607904783565,B,832,90.44477699778938,D
675,75.57269432098606,A,217,85.58446726768953,C,352,13.462290403664452,A,396,50.14125049803873,B
591,76.31865640618639,B,990,16.04330780108318,D,122,35.48669335356232,C,702,51.37072105364222,B
517,6.932738174815036,B,591,3.4705584862243644,A,95,28.343731506663747,A,282,70.72349520670174,C
828,2.8596482826310017,A,375,49.97437727969683,D,428,97.65912856536436,A,805,25.177831696286447,C
120,97.41960519283128,D,36,13.861781593959766,A,799,66.16802440320978,A,370,8.602314550040836,D
814,20.144883290383667,D,776,98.2598835690342,A,637,41.635152011417425,D,176,53.33943036099513,D
690,82.39178170091019,D,28,2.0306876746390667,C,449,87.96691950300797,A,586,32.71992261326298,A
688,56.62321465148456,D,372,6.068537074674566,C,844,7.320616376604869,C,556,13.166165568824825,C
902,27.182743596162684,C,86,83.49511267349793,A,638,34.09151647439545,B,139,14.87243650813475,C
217,13.867073225262445,D,188,24.735417907764568,C,914,51.94468431440896,D,979,22.08809447074358,B
56,50.17105008419502,C,305,91.24807858501048,B,344,6.333684488243124,B,453,34.440824788499135,B
366,41.32812635131554,C,766,31.802568294021018,D,548,15.440019376897029,C,280,44.24699435160939,D
699,70.18972242658971,A,422,7.908482484680167,C,958,89.60970703388031,D,227,95.70025236374472,C
504,90.51268640522494,A,80,2.0485881051120263,A,925,18.78297285393675,B,604,49.03812801037073,D
744,80.71956060938041,B,186,28.97416042866041,A,729,92.24403321447836,D,350,91.42711967229236,A
767,28.17075297027638,D,5,47.89932697409402,D,919,10.510936106436263,A,531,55.07896891624482,B
925,88.01438862677827,D,558,1.1005949816809202,C,3,88.93328150520485,C,710,16.650366959631555,B
455,83.50574009635581,A,866,58.52961305184553,C,30,45.91745108372321,C,312,84.45028243031115,C
104,92.98448713845505,A,497,34.03249430879845,A,977,57.75327409149213,C,305,2.631570222148236,C
77,46.40742128276078,A,509,39.625199406878735,D,255,28.880608019787193,A,631,56.809960751714875,C
230,77.08894206853044,B,614,26.879683871612556,A,45,28.060631005895775,A,109,34.83953119641611,C
914,59.57414848684337,D,971,53.37547533866522,D,177,49.721211352826764,A,999,44.385531662598666,C
258,31.73977250239885,B,2,23.782139574846237,C,222,36.22492344940029,C,723,79.94834879304989,A
264,99.44866925173358,C,217,14.347386529490581,C,625,8.691936955349288,A,499,1.540201787293387,B
331,4.792439217126474,C,537,89.17406112275644,D,122,36.01464055345802,C,57,19.050745371845906,A
993,17.064984683348392,D,257,39.6649433200247,A,275,26.215912580508572,D,95,81.45417308217509,A
182,89.36169389065759,A,735,8.61610467187819,A,960,85.11431065425786,D,634,55.002728978257366,D
893,6.9957214978507185,A,453,23.801952702066814,A,901,84.01430889619968,A,492,26.57314930410859,C
768,88.79524606700865,B,424,31.684351871880864,D,744,15.006464518868274,A,779,50.27833123020124,B
550,71.80692612976189,C,324,77.19498462550553,D,312,73.27684415231731,A,959,40.88837688616585,C
688,4.631716534059688,C,499,3.203293958405567,A,418,45.63304450762661,D,254,77.10139809458028,A
27,43.50268424256348,D,581,48.34669935933332,A,761,86.98213806371213,A,849,75.89723722758109,B
276,75.69267602522147,C,197,41.361556050315066,D,329,28.124913460756733,D,145,46.84853825052709,B
652,58.726928178449164,A,504,96.87163976185751,D,103,9.723553140563311,B,882,28.314004266924243,D
299,93.65125790448134,A,272,18.827426217364536,A,688,80.24920029806111,A,783,2.1943665705381954,D
957,86.89675925828799,A,694,63.15920387020817,A,748,86.9674728382104,B,966,47.78495704361056,D
799,33.932115898080454,D,959,21.01749162418023,C,282,84.21060262408662,C,446,59.662220222206685,C
91,9.378092356488944,B,18,55.29378336301226,B,245,33.600662163049606,C,672,60.94015065771107,A
480,94.48144692491948,C,107,55.95126001886513,D,133,4.055664106470944,D,168,86.929733807317,D
573,52.21139000902473,D,529,8.459326255986774,B,856,14.82193746745044,D,139,47.27457367747813,D
458,8.365364812822904,B,125,46.18867812552594,D,671,92.01751825407526,D,378,72.32385690868179,C
451,81.84098572256867,D,483,46.654454688036346,C,792,37.04285110145128,B,269,13.592456841519027,B
365,86.98214059785371,C,594,32.59453074007251,D,341,88.14062454337375,C,337,76.63588798060164,C
859,64.30303937748053,A,4,28.438696815077787,D,22,98.10050073212881,D,28,45.07022838006116,B
675,45.30338760294765,B,627,23.205499437504283,B,614,40.175660286113015,D,753,69.74277667180164,C
351,66.5551282200337,B,351,1.5881661155923048,C,150,77.86815851690046,A,466,83.68010316170322,D
655,70.96168587480723,D,351,1.1798121644083575,C,981,17.742331285381365,B,156,26.144354314724737,A
400,89.40996585051083,D,649,59.38893386826883,C,569,38.99112963531533,B,944,66.99381364415437,A
253,95.63030635709907,A,799,29.85492720292806,C,670,70.8130679429038,C,439,13.20159614176111,C
781,51.91777230670022,D,901,17.620976922536844,D,881,21.50392597785601,C,16,12.052212517756022,D
881,80.05095881912969,C,228,68.78878534571767,B,815,32.659797376514724,D,804,29.07543822404446,A
803,96.48644604317383,C,16,53.361552378465106,C,970,56.81890993986608,B,753,13.961999295667542,C
459,15.973090476549634,C,810,91.58086941124387,A,707,69.42995531544047,C,168,45.83936547272578,B
699,2.8085301793579918,C,425,83.2706767701283,C,167,36.331006971739235,B,916,86.8921942003043,D
917,87.0274135119811,A,464,72.94618991889674,B,989,38.30360018248421,D,231,8.361552287939645,D
499,20.332059991468917,A,724,13.531613761316427,B,345,11.876953096826309,D,603,36.97390399767853,D
950,5.205397896548294,A,246,66.9427851569175,B,706,98.4221445494175,D,232,21.571677606306682,A
971,16.849517628087014,D,798,69.69871785082533,B,461,61.6113768473615,D,353,46.416978944554806,A
926,39.02737621313316,A,794,76.56992640749635,A,859,53.502428983744906,B,514,63.79341060817072,D
508,22.707304457665426,B,177,27.050139651983518,C,925,21.923974576203257,D,205,85.44188605728783,A
304,31.220109280943863,B,543,64.38945286271138,D,910,49.31500035896032,B,258,3.3294943275964126,B
501,97.55411109157458,B,509,62.20956736997144,D,260,45.28380446528025,A,763,57.24973196644271,A
803,70.73614887209493,D,562,39.14569493133776,A,200,26.59734352360072,D,384,69.29809582423475,A
598,71.5069810970672,D,655,66.68719105651198,C,5,45.18117409009785,A,357,14.349977472090686,D
166,10.37385209806436,A,564,9.582860570320126,C,300,21.14949396661887,C,325,93.82233889199813,D
415,73.47773861244649,C,233,64.70699709107686,D,603,71.31228853025772,D,70,9.013948225223155,C
462,74.19508896257518,B,678,60.995542837053975,A,536,90.9697284243982,B,562,32.69948374283341,C
920,66.3147568222566,D,38,21.851816318154693,D,236,1.2563090686452472,C,864,24.612290120921628,B
114,23.61519330378963,B,491,82.00314833246703,A,747,56.06938598162677,D,176,7.712191844651014,B
433,42.88058172913631,A,444,87.56698602600761,B,738,73.49961262131927,A,511,70.29859683322508,C
992,84.7813690122929,D,20,21.83791077811229,C,540,90.81238416642448,C,152,51.616197568866106,A
356,67.349961304722,C,611,8.520147339483145,C,152,36.483647775289064,B,721,43.28536621712762,C
928,73.54411466499033,C,727,60.753970890613395,C,896,90.80803055022464,B,393,20.74490098533601,C
695,59.15006561245508,D,556,48.51183517134648,C,246,82.72970976134833,A,245,44.84374113699875,B
207,45.509073312066064,C,111,43.33182869694371,C,5,52.996248659427465,B,122,90.22280798146386,B
768,76.14614899664372,A,487,76.33982467432602,C,13,26.437359895813156,D,168,36.165011464942,A
235,7.724655622264191,C,89,96.99660131138259,B,978,65.62882667500695,C,936,51.36695643141045,D
442,67.64291254524615,B,319,48.28870821824347,C,567,26.795286891685485,D,130,92.93876041741798,D
355,99.72324627721724,B,118,1.6093527987027199,B,465,35.53580942318003,B,585,69.4312669869721,C
515,78.23900101733513,B,434,60.03044631929943,C,286,47.23192992441068,A,902,5.143970507437288,A
208,29.765787646168075,D,918,65.7426213408541,C,614,50.29959302167832,D,659,33.90444459239653,D
709,28.50412997583268,D,239,82.97381229353732,A,339,19.72555948009166,B,609,97.662086734306,D
853,67.05464244875243,D,72,20.741291128515627,C,214,69.68642490843025,A,889,86.65271955429658,B
125,89.68957144384451,D,822,52.908435718374164,D,945,99.19969966675333,D,19,88.38590438576146,D
138,58.217024343936444,D,905,45.26601853854718,A,113,25.143172350558146,B,673,93.47071459288138,B
339,53.21282642983577,A,399,66.77960565510045,A,338,55.89944558781685,A,885,63.72167050812476,D
537,16.87802925052346,D,816,7.3303633066133065,A,90,46.016840692501425,A,504,78.24827381286082,B
68,71.83023858062184,C,404,88.51728023825295,D,783,31.470109808116046,D,749,65.69781767576714,A
573,70.52756334415119,A,675,51.60458301958956,B,759,42.55824434844844,D,829,53.31115164975336,A
541,96.72818784105091,D,251,87.82749905202901,A,476,73.5395234675745,B,542,52.464196836886806,C
383,30.71902624626078,C,869,34.68347605445066,A,30,42.05921624704727,C,999,2.2841189821544674,B
19,75.88810216038564,A,195,65.69869924942212,A,540,51.169476691449894,D,117,23.953511041966376,C
683,43.97246085856527,B,572,95.71578978163167,C,468,48.246697395616394,D,190,3.8718900444084614,B
450,56.28880636999736,A,610,94.39453988026818,B,388,55.96779334904354,A,653,45.52533085648421,C
74,81.82893170445526,D,930,94.46617272235049,D,580,29.828005947266355,B,914,72.41136102749256,B
573,22.977509456878586,A,868,5.251737211176233,D,357,51.460488347977666,C,898,93.8839898878622,C
939,34.944005213214076,A,867,40.89858409647775,B,655,14.349284066156317,C,3,2.3447128298250477,A
665,77.5575583495621,B,585,7.017344487328787,B,546,74.39703829019278,D,902,49.57871715515454,A
276,57.475333613498236,A,222,31.638224314233156,B,459,11.98152105720496,C,924,70.28513556256398,D
48,10.14986877360195,A,631,18.283231414289066,C,471,78.71096310424662,C,333,67.05283883948974,C
211,43.58840081107279,B,182,62.39360498707766,A,867,82.72851698832345,A,340,75.53553323339533,B
855,59.07669798432862,D,896,78.29386897527424,C,939,2.8871750791551847,A,160,84.6792259915274,A
920,91.04221432806021,C,730,51.82134956107674,B,227,83.25307416258295,A,895,91.50208062079744,C
651,19.660316943925228,A,256,79.75183425649037,C,715,65.16873842401044,D,828,18.859736955513675,A
622,80.78934386937081,B,908,2.2685163640168895,D,573,10.594039067702354,C,415,95.55659818951136,C
994,13.931823824582544,A,88,82.22716010126037,C,191,99.7941165944478,A,573,80.7798619285151,C
695,24.981330347504915,D,873,18.657662244191847,B,2,61.931213516862464,B,265,90.09132505573204,A
540,25.09104446552218,D,787,46.632654239072615,A,118,40.684881319110325,C,67,34.980651763036676,D
709,87.87044039497442,B,492,44.81597597441367,C,308,88.63622998657799,B,950,99.85871100053181,A
191,20.702751509483722,C,336,87.44239738731984,B,564,5.120688003968963,C,95,2.207659826355802,C
315,78.9091119715555,C,538,96.6319355811128,C,15,72.01694378130419,B,719,87.19860750850572,C
901,46.71884686794237,A,407,26.256975687215682,D,424,15.228882491777199,B,580,68.21516259943823,C
563,99.90998601193377,B,633,7.6739040867269,C,796,55.69753462975997,D,241,14.639777419697317,C
661,84.07005836655844,C,289,65.40165646302981,C,479,10.498248751883203,B,17,83.29424272856022,D
780,74.23061031033399,D,362,50.781218088567634,A,96,68.23542875308571,A,749,79.53226649246258,C
562,87.20190435856736,C,441,57.00480904915875,C,610,47.02791285178266,A,827,54.41333032382383,A
900,63.76900886789832,B,30,5.580751064229988,C,55,1.6634053209765058,C,415,63.73693901155703,B
758,84.52157339632126,D,919,77.75567234017663,D,946,8.068413255563506,A,221,13.6106978697993,D
113,26.85155788878413,A,714,24.00298809364247,D,278,70.60086543852707,D,715,46.35011423348156,C
170,10.672617899006418,D,894,34.158741310216435,D,413,40.54632267212131,A,701,4.921113269266025,B
468,61.97726870158021,C,548,23.607017542388014,A,245,67.54313612556646,D,864,58.147641547300445,B
678,44.034348873695016,C,637,94.64851149861313,D,840,39.59452455345797,A,40,45.72177694375414,D
921,43.217638733950764,C,223,17.70345983751793,D,982,36.80711034301669,D,131,9.468625839196463,D
14,53.14803739057457,A,747,73.49958139779878,C,396,85.63648821493652,C,690,41.777070520728536,B
715,36.77687854498871,C,124,25.32898209991513,C,471,85.62595687164253,C,129,44.349509909010564,C
288,62.97989361284008,B,982,43.06704229172262,A,38,92.05849999889726,A,520,74.02199638153628,D
907,4.026268367415361,A,683,99.61012584004014,D,632,82.4791008529662,C,830,6.291850973486438,A
189,97.01924284629456,D,998,10.957097679973556,B,770,13.615788165824814,C,192,61.779076415575084,B
914,92.54619021251148,C,962,88.25456387757083,C,140,7.582785906927253,C,425,51.77468457989633,D
155,93.59174609561143,B,693,94.65893973061901,B,183,6.783371745628082,A,785,28.216457849351606,D
567,37.135346062788116,B,215,70.12450219799864,B,213,98.0404202387847,D,456,74.6970211005964,C
694,53.657204808250874,A,118,1.9862567837970244,D,126,50.614021513211725,A,811,56.732654468845666,A
722,95.45892970269995,B,227,82.25905981914627,B,140,12.4018195397662,B,225,52.5130206378917,D
888,90.33225958633108,A,891,88.34492083346731,A,621,54.88523221585499,D,730,95.28277208516634,A
471,79.23420311421359,A,444,98.11248153190544,A,479,71.31935595916569,B,514,81.64433313670241,B
75,41.32582739491165,A,549,84.09225902725949,C,521,10.35454038988858,B,175,21.436504130879513,B
277,56.86958309503517,D,829,45.11310976334559,B,463,35.293994286662766,C,316,39.40884959175791,B
940,79.49833494744811,D,608,69.17631799269903,A,32,19.59458374614475,D,177,66.62613097484149,D
645,28.02818755846314,B,632,49.02772268377664,A,235,97.56766594580525,D,93,55.45894530329228,A
343,63.018487454583024,D,437,35.94881660274859,B,73,32.5046238053306,B,271,43.63941447862446,A
425,82.96549816033382,A,12,63.01622282192141,A,472,69.36000415623533,B,893,98.15208236632824,D
571,71.03802438155724,A,122,77.21341152453581,B,648,91.92494847653496,C,606,17.427041747138222,A
511,48.46858248790907,D,547,63.95417788114112,A,766,86.455615266186,C,434,34.51622749209239,B
857,58.87622759596067,B,489,82.83125839697495,B,628,40.003432344076415,A,748,40.2279579934,B
182,98.87887877143362,A,251,18.461122485407262,A,668,31.780290039368236,D,942,7.7674478079056515,D
458,60.5967916700738,D,579,37.995760608712786,A,952,81.11555701677777,B,460,47.326734067129074,C
918,78.77615764784574,C,482,31.945995460688764,A,594,21.31065268732755,A,514,52.93445380383953,C
851,72.9338716733886,B,550,20.218586827112052,D,619,72.01479436537291,C,124,27.19505306300041,B
833,70.44757093740695,B,280,44.87425842104974,D,741,83.69336364472181,B,725,96.22507096725398,A
64,71.92053645629032,B,742,94.839414413602,A,292,85.0728158328469,D,669,53.99766554274774,D
